,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
1197,1.58398,-0.52839,1000.83296,-99.76047,-1.16246,silt med onions,0.26131,-0.14185,5474.61555,-89186.70638,False,False,29.61527
1198,1.29347,-0.18254,1001.50006,-99.66834,-0.40158,mustard silt,-1.89667,1.11638,5474.17337,-89185.88124,True,False,15.42361
1199,0.85889,-0.04353,1000.39869,-100.08813,-0.09577,surströmming,-0.40036,0.32646,5473.62675,-89187.78859,True,False,-6.85632
1200,1.08140,-0.03302,1000.53302,-100.02461,-0.07263,silt med schnapps,-0.21045,-0.05727,5477.71603,-89187.38949,True,False,4.33637
1201,-3.08155,4.24555,1000.43475,-99.71505,9.34020,mustard silt,-0.10552,1.77293,5471.08457,-89185.67484,True,False,-203.86022
1202,3.22020,-2.26448,1001.10812,-99.60162,-4.98185,surströmming,-1.40942,0.09105,5478.16707,-89185.18013,False,False,111.56418
1203,0.24479,0.81648,1000.73590,-99.82163,1.79626,mustard silt,-0.46794,0.68934,5477.21078,-89186.00227,True,False,-37.39275
1204,1.72728,-0.53421,1000.36379,-99.94453,-1.17527,surströmming,0.25732,-0.46756,5473.95629,-89185.82084,True,False,36.54578
1205,1.70390,-0.68282,1001.00719,-99.61413,-1.50221,mexicansk silt,-1.06664,-0.58480,5474.49732,-89185.92291,False,False,35.69855
1206,1.21049,-0.36909,1000.49507,-99.67727,-0.81199,silt med schnapps,-0.22171,0.39664,5473.94869,-89185.28678,False,False,10.77182
1207,1.14238,-0.04276,1001.32757,-99.55631,-0.09408,mustard silt,0.76999,0.36519,5473.73882,-89185.87334,False,False,7.78280
1208,0.88506,-0.19820,1001.08240,-99.74083,-0.43603,mustard silt,-0.09071,-1.34531,5474.68442,-89185.21158,True,False,-5.20580
1209,1.08939,-0.06044,1000.78292,-99.51012,-0.13298,mustard silt,-0.49198,-1.35390,5475.21909,-89184.09608,False,False,4.86111
1210,0.82846,-0.02237,1000.76699,-99.86590,-0.04922,old-fashioned silt,1.73454,1.80798,5473.22299,-89185.89305,True,False,-8.19336
1211,0.11790,0.75147,1000.54867,-99.75065,1.65322,mustard silt,-1.40190,-0.00172,5475.22740,-89182.58645,True,False,-43.83075
1212,0.72229,0.39848,1001.06436,-99.49659,0.87667,mustard silt,0.04672,-0.26436,5472.62991,-89185.10626,False,False,-13.35351
1213,0.16028,0.95304,1000.92998,-99.97651,2.09669,mustard silt,-0.14197,1.89640,5478.08925,-89189.96150,True,False,-41.52085
1214,-0.15091,1.12790,1000.81413,-99.78871,2.48138,mustard silt,0.03934,0.16242,5476.26385,-89184.66907,True,False,-57.13835
1215,0.80583,0.03967,1000.89292,-100.02131,0.08727,mustard silt,-1.47273,1.12826,5473.41755,-89186.99742,True,False,-9.26183
1216,-0.16188,1.17270,1000.98449,-100.06594,2.57995,mustard silt,3.73078,-0.97251,5473.15922,-89185.08789,True,False,-57.60187
1217,0.29544,0.65176,1000.31129,-99.80095,1.43388,mustard silt,3.11349,3.18276,5474.78892,-89186.52594,True,False,-35.07259
1218,2.67818,-1.80007,1000.37046,-100.43580,-3.96015,surströmming,-1.07793,-0.40496,5472.67859,-89184.55106,True,False,84.09427
1219,1.07019,-0.08362,1000.30994,-100.05144,-0.18397,surströmming,-0.82809,1.37118,5473.53355,-89184.75139,True,False,3.66451
1220,1.71724,-0.70080,1000.44418,-100.28814,-1.54177,surströmming,0.41346,-0.58281,5471.52369,-89186.56753,True,False,36.08416
1221,1.68625,-0.76766,1001.12988,-99.68098,-1.68886,curry silt,-1.16195,0.48451,5477.75935,-89188.62365,False,False,34.87742
1222,1.46275,-0.38022,1000.23045,-100.13046,-0.83647,surströmming,1.20189,0.67504,5478.21144,-89185.00667,True,False,23.25293
1223,2.26662,-1.34296,1000.85811,-99.85270,-2.95450,surströmming,1.16751,1.13047,5473.05971,-89185.00397,True,False,63.75990
1224,3.79748,-2.85397,1001.12289,-99.63336,-6.27873,surströmming,1.61986,0.95521,5476.85902,-89186.80955,False,False,140.43527
1225,0.09487,1.07806,1000.64098,-100.14848,2.37172,mustard silt,-0.63680,1.16968,5474.77371,-89184.29192,True,False,-44.93579
1226,-0.49939,1.27453,1000.52926,-100.05019,2.80396,mustard silt,1.38100,0.96245,5474.26544,-89185.39495,True,False,-74.70511
1227,3.01056,-2.21359,1001.14903,-99.63792,-4.86989,surströmming,-0.27631,-1.08379,5474.33649,-89186.48036,False,False,101.10231
1228,0.68172,0.32856,1000.45924,-100.32345,0.72284,silt med schnapps,-0.20805,0.02310,5476.03421,-89185.46592,True,False,-15.68438
1229,0.41338,0.64017,1001.00020,-99.98423,1.40837,mustard silt,0.27238,0.73006,5475.13277,-89186.06838,True,False,-28.83101
1230,0.85241,0.07547,1000.92853,-99.57167,0.16603,mustard silt,-0.13354,1.21322,5473.47379,-89186.17177,False,False,-6.91547
1231,1.02691,0.06306,1000.27240,-100.26706,0.13873,surströmming,-0.37066,-0.59565,5479.89596,-89185.86589,True,False,1.48179
1232,-0.18967,1.46792,1001.33776,-99.31359,3.22943,mustard silt,-1.02565,-0.07263,5474.16333,-89184.49416,False,False,-58.81473
1233,2.55508,-1.46653,1001.08088,-99.74491,-3.22636,surströmming,3.49660,-3.19496,5471.54529,-89184.28403,False,False,78.29451
1234,1.26462,-0.10757,1001.16750,-99.69583,-0.23665,mustard silt,-1.02366,1.18377,5480.69702,-89189.16405,True,False,13.81498
1235,0.48877,0.49730,1000.59376,-99.66135,1.09406,mustard silt,0.07370,-2.21272,5473.40433,-89188.47351,False,False,-25.26441
1236,1.90576,-1.05169,1001.10018,-99.28722,-2.31372,mexicansk silt,-0.47766,-0.58621,5475.36149,-89186.76264,False,False,45.83808
1237,1.41593,-0.19672,1001.25475,-99.61452,-0.43277,mustard silt,-1.38770,1.73360,5473.19528,-89185.93434,False,False,21.42392
1238,0.51778,0.67022,1001.01772,-99.78132,1.47449,mustard silt,0.97865,-0.23379,5473.39621,-89186.32739,True,False,-23.60220
1239,-0.35753,1.65829,1000.95138,-99.73635,3.64825,mustard silt,-1.26160,-0.67733,5478.28734,-89187.16379,True,False,-67.40087
1240,0.94876,0.04927,1000.70490,-100.21289,0.10838,silt med onions,-1.37419,0.01962,5475.43263,-89189.19129,True,False,-2.20952
1241,0.81578,0.14451,1000.38081,-100.01450,0.31792,silt med onions,-2.62103,-5.68309,5474.09800,-89185.96374,True,False,-9.02075
1242,1.29749,0.08262,1000.32773,-99.94866,0.18176,silt med schnapps,2.91600,-0.07432,5475.74867,-89186.19514,True,False,15.03835
1243,0.19719,0.79832,1000.54724,-100.01925,1.75631,mustard silt,0.36483,-1.17248,5478.65960,-89185.30456,True,False,-39.86678
1244,1.33937,-0.24835,1000.57099,-100.11440,-0.54636,surströmming,-0.20001,-1.01221,5475.80164,-89183.67444,True,False,17.25417
1245,0.46890,0.59064,1000.84787,-99.52256,1.29940,mustard silt,2.44968,-3.56328,5475.79704,-89186.45423,False,False,-26.13089
1246,0.10969,0.64394,1000.40923,-100.06282,1.41666,mustard silt,-0.17048,-1.48040,5477.48443,-89186.99932,True,False,-44.31081
1247,0.47058,0.53821,1000.44989,-99.98540,1.18405,mustard silt,0.21897,-0.67570,5473.33209,-89186.97267,True,False,-26.24628
1248,0.69192,0.30860,1000.75728,-99.57175,0.67892,mustard silt,0.96115,-0.76368,5475.39704,-89184.24377,False,False,-15.02518
1249,1.33275,-0.34871,1000.34992,-99.96683,-0.76717,surströmming,-0.43061,0.03466,5472.15771,-89185.63409,True,False,16.81227
1250,2.15692,-1.15661,1000.75108,-99.87395,-2.54455,surströmming,0.61329,0.80737,5474.19279,-89186.33556,True,False,58.22163
1251,-0.68853,1.66767,1000.68738,-99.79769,3.66888,mustard silt,0.33185,1.62464,5475.01666,-89184.12157,True,False,-84.08267
1252,-0.25952,1.16884,1000.99837,-99.43444,2.57146,mustard silt,-1.21328,0.45669,5473.31719,-89186.10988,False,False,-62.47680
1253,0.10573,0.84982,1001.04984,-99.89735,1.86960,mustard silt,-0.20619,1.03353,5476.37561,-89185.48290,True,False,-44.18842
1254,0.83833,0.22664,1000.65413,-99.82985,0.49861,mustard silt,-0.92741,2.25946,5476.34410,-89186.09120,True,False,-7.75637
1255,0.58785,0.36180,1000.95563,-99.47141,0.79597,mustard silt,1.08181,3.25377,5473.16923,-89185.81525,False,False,-20.12976
1256,1.13046,-0.12563,1001.22402,-99.72087,-0.27639,mustard silt,0.78645,0.06427,5476.76401,-89188.22044,True,False,7.13516
1257,1.31153,-0.10506,1000.29554,-100.12923,-0.23113,surströmming,-1.01814,0.68580,5479.48551,-89186.99071,True,False,15.72418
1258,1.98647,-0.80964,1000.56307,-100.38138,-1.78121,surströmming,-1.71333,0.31607,5469.95122,-89185.66947,True,False,49.60518
1259,0.74713,0.49032,1000.34191,-100.10380,1.07871,mexicansk silt,2.06868,0.96245,5472.47311,-89186.96568,True,False,-12.47276
1260,1.13387,0.00572,1001.17743,-99.33111,0.01259,mustard silt,0.45370,1.61750,5473.16760,-89186.06154,False,False,7.28237
1261,0.77017,0.17215,1000.50124,-99.85865,0.37873,old-fashioned silt,-0.10833,1.65646,5474.90535,-89183.25581,True,False,-11.24098
1262,-1.10165,1.98899,1001.11284,-100.10009,4.37577,mustard silt,0.47861,-0.75063,5473.16126,-89185.46843,True,False,-104.52609
1263,2.33997,-1.21261,1001.44917,-99.59791,-2.66774,curry silt,-1.19091,-0.64193,5475.07094,-89186.51989,False,False,67.72323
1264,2.03693,-1.07545,1000.14079,-100.13075,-2.36599,surströmming,-0.92137,0.51151,5474.78801,-89186.43037,True,False,51.91682
1265,0.90125,0.22060,1001.03460,-99.90019,0.48532,mustard silt,0.84163,0.22458,5476.19433,-89184.40778,True,False,-4.41998
1266,3.14318,-2.22056,1000.41864,-100.00899,-4.88524,surströmming,-1.39146,0.46705,5475.15527,-89185.35495,True,False,107.36841
1267,1.89167,-0.97065,1001.18308,-99.78100,-2.13542,silt med schnapps,-0.38839,-1.08496,5474.26136,-89182.83317,True,False,45.17508
1268,1.51138,-0.76220,1000.58423,-99.97135,-1.67684,surströmming,-1.55944,-0.06481,5474.74473,-89186.76225,True,False,25.86088
1269,2.44676,-1.56842,1001.19985,-99.74701,-3.45052,surströmming,0.51710,-1.61985,5475.90832,-89186.12557,False,False,72.93790
1270,-1.78822,2.56027,1000.87938,-99.75902,5.63260,mustard silt,0.13494,1.07519,5474.24310,-89185.97434,True,False,-138.97119
1271,0.92799,-0.18276,1000.20403,-100.16240,-0.40207,surströmming,-0.29596,0.55126,5477.54990,-89186.04052,True,False,-3.49859
1272,-1.72055,2.65224,1000.88376,-100.27408,5.83494,mustard silt,-1.61278,2.47430,5474.00072,-89185.35770,True,False,-135.58575
1273,1.49621,-0.54534,1001.12475,-99.62977,-1.19974,mustard silt,-0.64527,-1.56698,5475.45281,-89182.84836,False,False,25.37266
1274,0.42023,0.84923,1000.22901,-100.17570,1.86831,mustard silt,1.27835,-0.78588,5477.73841,-89185.32926,True,False,-28.87393
1275,1.54023,-0.61941,1001.13638,-99.82405,-1.36269,curry silt,-2.14875,2.87392,5474.55028,-89186.62305,True,False,27.57977
1276,2.12205,-1.11314,1001.01233,-99.56705,-2.44891,surströmming,-0.34978,-1.59442,5474.82656,-89186.29571,False,False,56.60882
1277,0.28157,0.60082,1001.21753,-99.56669,1.32181,mustard silt,-0.74385,1.51332,5473.68231,-89184.58627,False,False,-35.31267
1278,2.39616,-1.38031,1000.62626,-99.94794,-3.03669,surströmming,-1.92305,0.48464,5473.30808,-89187.26341,True,False,70.12124
1279,0.86410,0.05447,1000.66934,-100.29796,0.11983,silt med schnapps,0.12548,-2.32690,5474.36572,-89183.52981,True,False,-6.46041
1280,1.47752,-0.49481,1000.32194,-100.18965,-1.08857,surströmming,-0.14799,0.11850,5474.82867,-89187.06561,True,False,24.03681
1281,0.39291,0.41760,1000.90208,-99.67230,0.91872,mustard silt,0.30901,-0.36303,5475.82417,-89185.39005,True,False,-29.90351
1282,1.02605,0.00020,1000.87482,-99.54660,0.00045,mustard silt,2.13956,-1.85361,5472.80752,-89184.88910,False,False,1.73996
1283,2.99032,-2.14793,1000.38695,-100.04208,-4.72544,surströmming,-0.02241,-0.75408,5477.06949,-89184.88219,True,False,99.70937
1284,-0.28334,1.25096,1000.46131,-100.09991,2.75212,mustard silt,-0.37978,-0.31989,5480.96164,-89187.21288,True,False,-63.93639
1285,0.92835,0.36587,1000.60320,-99.72169,0.80491,mustard silt,0.58816,1.09983,5474.14743,-89187.07523,True,False,-3.28079
1286,1.09693,0.12705,1000.82993,-100.06921,0.27950,old-fashioned silt,1.12126,0.18312,5472.01361,-89185.67118,True,False,5.26126
1287,1.77438,-0.90435,1000.69698,-99.55131,-1.98958,surströmming,-1.27619,-0.44739,5475.54944,-89187.89511,False,False,39.06751
1288,0.68804,0.29405,1001.12346,-99.73567,0.64691,mustard silt,1.90594,0.48709,5478.57846,-89189.21542,True,False,-15.03648
1289,3.16588,-1.92577,1000.84256,-99.89099,-4.23670,surströmming,-0.55979,-0.45987,5479.05727,-89184.49312,False,False,108.71510
1290,-1.01194,1.79470,1000.11138,-100.13039,3.94833,mustard silt,1.22979,0.10075,5472.66083,-89185.93700,True,False,-100.54139
1291,2.86674,-1.82975,1000.26022,-100.12008,-4.02544,surströmming,-0.79617,-0.54793,5477.62715,-89186.24931,True,False,93.46689
1292,-0.10359,1.21977,1000.77144,-99.57036,2.68349,mustard silt,1.29116,1.59546,5474.71052,-89185.75018,False,False,-54.79364
1293,1.96183,-0.98714,1000.73136,-99.89663,-2.17170,surströmming,-0.65398,0.13312,5473.98661,-89186.22656,True,False,48.45735
1294,1.42210,-0.41934,1000.52836,-99.96190,-0.92255,surströmming,0.57304,-0.74451,5471.43672,-89186.35358,True,False,21.36920
1295,0.18494,0.54861,1000.25826,-100.08663,1.20695,mexicansk silt,1.30448,-1.86993,5474.27860,-89186.34909,True,False,-40.62363
1296,0.84781,0.13449,1000.76566,-99.93517,0.29588,mustard silt,-1.36145,-0.35861,5475.56953,-89183.76633,True,False,-7.22652
1297,2.35882,-1.38759,1000.73465,-99.55132,-3.05270,surströmming,-0.93998,-1.21509,5472.53758,-89187.31024,False,False,68.30816
1298,0.99887,-0.15849,1000.84270,-99.76353,-0.34867,mustard silt,1.04177,-1.06556,5475.24049,-89184.45942,True,False,0.36500
1299,2.08690,-1.15723,1000.40269,-100.06505,-2.54591,surströmming,-0.23976,-0.02024,5474.00275,-89186.72220,True,False,54.54639
1300,0.49980,0.61856,1001.32074,-99.96587,1.36084,mustard silt,-0.43083,-1.32860,5473.57370,-89187.28571,True,False,-24.34973
1301,-0.38803,1.37232,1001.11681,-99.58713,3.01911,mustard silt,-1.91526,-3.74805,5480.19482,-89188.05447,True,False,-68.84308
1302,1.74990,-0.59011,1000.27107,-100.17958,-1.29823,surströmming,0.32357,-0.59439,5475.55978,-89186.33454,True,False,37.63032
1303,2.21150,-1.13413,1000.83400,-99.69666,-2.49508,surströmming,1.10377,0.11319,5473.84664,-89184.68680,False,False,60.99206
1304,1.01651,0.01391,1000.60728,-99.83796,0.03061,mexicansk silt,1.69753,0.17306,5477.05767,-89187.20620,True,False,1.12928
1305,0.22680,0.68234,1000.86745,-99.65268,1.50115,mustard silt,-0.60656,-0.07041,5478.87233,-89185.42475,True,False,-38.22618
1306,1.97953,-1.08552,1001.02353,-99.38709,-2.38815,silt med onions,-0.56996,-0.37885,5477.10289,-89182.83914,False,False,49.48802
1307,1.17635,0.05470,1001.14945,-99.77263,0.12035,mustard silt,-1.28519,-0.75902,5475.58793,-89183.14725,True,False,9.39213
1308,0.46591,0.44645,1000.23260,-100.17991,0.98219,silt med schnapps,0.06837,0.09500,5480.36376,-89186.63528,True,False,-26.58813
1309,-0.86256,1.81481,1000.85574,-99.84591,3.99259,mustard silt,0.05540,-0.77033,5478.50992,-89188.20971,True,False,-92.70029
1310,-0.67381,1.58485,1000.78192,-99.66436,3.48668,mustard silt,-1.69226,1.17802,5476.88896,-89188.47392,True,False,-83.29945
1311,1.92883,-0.74994,1000.72024,-99.78484,-1.64986,surströmming,-1.21778,-0.26448,5474.56725,-89185.72401,False,False,46.80163
1312,0.39977,0.54662,1001.05912,-99.80460,1.20257,mustard silt,2.07668,0.33260,5474.20788,-89184.09113,True,False,-29.48209
1313,1.61417,-0.54258,1001.19847,-99.66102,-1.19368,mustard silt,0.08492,-1.01307,5473.58063,-89185.46338,False,False,31.30767
1314,1.29817,-0.14084,1001.03486,-99.40261,-0.30984,mustard silt,-0.77293,0.01668,5478.39017,-89190.46473,False,False,15.42601
1315,-0.42604,1.21429,1000.85625,-99.87523,2.67144,mustard silt,-0.26616,0.44705,5475.84707,-89186.73633,True,False,-70.87364
1316,1.49595,-0.66606,1000.81386,-99.74757,-1.46533,silt med schnapps,-0.15351,-1.71579,5480.26127,-89185.43584,False,False,25.20445
1317,0.90425,0.16102,1000.70231,-100.03830,0.35424,old-fashioned silt,0.23729,-0.82718,5474.09680,-89186.12504,True,False,-4.43652
1318,-0.18299,1.20552,1000.95062,-99.66053,2.65215,mustard silt,-0.86323,0.91100,5472.80105,-89187.20954,True,False,-58.67438
1319,0.08127,0.95703,1000.46306,-100.06118,2.10547,mustard silt,1.85946,0.31551,5475.77530,-89183.78127,True,False,-45.70503
1320,1.18710,-0.44699,1000.95362,-99.42740,-0.98337,mustard silt,1.08571,-2.56917,5475.59352,-89186.14679,False,False,9.83182
1321,1.70011,-0.74298,1000.85258,-99.74597,-1.63456,surströmming,1.59795,-0.73418,5474.27503,-89187.98597,False,False,35.43193
1322,0.90236,-0.15326,1000.71776,-99.96256,-0.33717,curry silt,0.12345,1.09683,5473.60799,-89185.62657,True,False,-4.52288
1323,0.66228,0.21953,1000.37209,-100.16415,0.48297,silt med schnapps,0.35090,-1.77655,5475.16812,-89185.78434,True,False,-16.70015
1324,1.58641,-0.73013,1001.14106,-99.66525,-1.60629,mexicansk silt,0.50742,-0.19213,5475.25539,-89184.96643,False,False,29.89079
1325,1.87696,-0.64396,1000.84694,-99.59106,-1.41672,curry silt,-2.03039,1.81557,5478.01326,-89189.21084,False,False,44.27146
1326,2.23491,-1.15031,1001.04048,-99.93596,-2.53069,surströmming,-1.41154,-1.28583,5475.11203,-89183.87829,True,False,62.26575
1327,1.85359,-0.98072,1001.00948,-99.41941,-2.15759,curry silt,-0.70214,-0.10817,5474.87171,-89185.00300,False,False,43.18409
1328,1.19222,-0.13460,1001.22745,-99.65215,-0.29613,mustard silt,0.99278,-0.20278,5475.54636,-89186.14734,False,False,10.22470
1329,2.62886,-1.59398,1000.64795,-99.84030,-3.50676,surströmming,-0.01375,1.36354,5479.62939,-89186.49846,False,False,81.76691
1330,0.11313,0.82520,1001.29488,-99.38177,1.81544,mustard silt,-1.70982,0.23570,5475.34954,-89184.64118,False,False,-43.69611
1331,1.67135,-0.62375,1001.19772,-99.95754,-1.37225,curry silt,-2.25468,-0.68944,5474.56681,-89186.33742,True,False,34.16614
1332,3.09474,-2.17352,1001.25805,-99.95934,-4.78174,surströmming,1.01995,-0.09411,5473.21168,-89183.49024,True,False,105.36605
1333,0.11342,0.82220,1000.86045,-99.67467,1.80884,mustard silt,-0.53156,-1.02891,5474.30540,-89186.91505,True,False,-43.89893
1334,0.75441,0.22464,1000.42038,-99.80426,0.49421,old-fashioned silt,-0.98190,0.31410,5474.39084,-89184.13362,True,False,-12.06931
1335,0.16069,0.84910,1001.46459,-99.93192,1.86802,mustard silt,-2.93981,1.07323,5474.50189,-89185.97875,True,False,-41.23336
1336,2.08199,-1.14527,1001.02656,-99.80134,-2.51960,surströmming,-0.63718,-0.14456,5473.35533,-89186.89820,False,False,54.61276
1337,0.92799,0.10360,1001.23956,-100.02293,0.22792,mustard silt,-0.19307,-1.18363,5474.41583,-89183.09280,True,False,-2.98061
1338,0.23935,0.59034,1000.14584,-100.02399,1.29875,mexicansk silt,0.53468,-1.78861,5472.31940,-89184.21224,True,False,-37.95941
1339,0.62311,0.59662,1000.69789,-99.76886,1.31257,mustard silt,-0.34482,0.42740,5475.08850,-89185.57173,True,False,-18.49554
1340,0.35238,0.58091,1000.98958,-99.88109,1.27800,mustard silt,1.85612,0.26866,5474.78859,-89185.68116,True,False,-31.88620
1341,2.47401,-1.58706,1000.50618,-100.10488,-3.49153,surströmming,1.60063,-0.03709,5474.95179,-89184.20727,True,False,73.95377
1342,0.84048,-0.11709,1001.20059,-99.77142,-0.25759,mustard silt,1.27704,-0.46399,5475.56846,-89187.67131,True,False,-7.37587
1343,1.06355,-0.07360,1000.40628,-100.14740,-0.16192,surströmming,0.82038,1.26807,5473.58500,-89185.89363,True,False,3.38066
1344,0.57601,0.47435,1000.92661,-99.83931,1.04358,mustard silt,-0.40225,-0.77399,5475.39944,-89186.89775,True,False,-20.73629
1345,1.50764,-0.53652,1001.31685,-99.29080,-1.18035,mustard silt,-0.19103,1.82675,5473.18611,-89183.72408,False,False,26.04023
1346,2.12423,-1.17490,1000.48577,-99.93632,-2.58479,surströmming,-0.11539,0.38486,5474.34248,-89185.76379,True,False,56.45428
1347,0.35872,0.33478,1000.87095,-99.79652,0.73652,mustard silt,0.52569,-0.13435,5475.54333,-89186.86254,True,False,-31.62856
1348,2.22478,-1.45678,1001.24014,-99.38236,-3.20492,silt med schnapps,2.96580,-1.40463,5474.33165,-89186.11964,False,False,61.85900
1349,0.36605,0.97056,1000.46096,-99.79043,2.13523,mustard silt,0.06793,-1.15533,5475.17767,-89185.02335,True,False,-31.46688
1350,1.52076,-0.70329,1000.88296,-100.01153,-1.54724,surströmming,-0.82518,0.29982,5476.37702,-89182.70185,True,False,26.47955
1351,0.68551,0.25112,1000.94854,-99.66745,0.55246,mustard silt,1.20748,-0.74115,5473.21836,-89188.20437,False,False,-15.25014
1352,0.91342,0.06389,1000.05535,-100.04636,0.14057,surströmming,-0.38389,1.57722,5473.75956,-89186.57159,True,False,-4.30145
1353,-1.36310,2.30584,1000.46369,-99.91433,5.07284,mustard silt,-0.63950,0.16937,5475.37342,-89187.21447,True,False,-117.92294
1354,0.62272,0.74265,1001.10464,-99.50533,1.63382,mustard silt,1.16798,0.08244,5475.64871,-89185.98988,False,False,-18.31188
