,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
746,Atsuto,1.76418,-0.94532,1000.78102,-99.84298,-2.07970,surströmming,-0.61937,-1.28978,5477.15966,-89187.55570,True,False,38.59955
747,Atsuto,1.14657,-0.12799,1000.17302,-100.15451,-0.28157,surströmming,-0.41201,0.56544,5477.18331,-89187.38073,True,False,7.41514
748,Jorg,0.12826,0.69446,1001.20168,-99.76593,1.52781,mustard silt,1.26373,2.30860,5476.30152,-89183.87171,True,False,-42.98620
749,Bob,2.92618,-1.74635,1001.00172,-100.16100,-3.84197,surströmming,2.40895,-1.21611,5474.43094,-89186.10460,True,False,96.81002
750,Atsuto,0.13314,1.11238,1000.33020,-100.07680,2.44723,mustard silt,-0.42618,-0.51842,5471.90319,-89185.06091,True,False,-43.17789
751,Bob,0.80268,0.28829,1000.74954,-99.66340,0.63424,mustard silt,1.39003,-3.61541,5472.34456,-89185.69203,False,False,-9.49106
752,Jorg,1.52199,-0.49319,1000.61015,-100.14867,-1.08502,surströmming,0.04752,1.93464,5474.18113,-89186.78571,True,False,26.40462
753,Jorg,1.35886,-0.38412,1001.01598,-99.70262,-0.84506,mustard silt,2.84686,1.33575,5475.31577,-89183.21263,False,False,18.45102
754,Atsuto,0.88785,0.07732,1001.14904,-99.61678,0.17011,mustard silt,0.17706,-0.31540,5479.91877,-89186.79972,False,False,-5.03287
755,Jorg,1.92718,-0.78967,1000.99213,-99.88348,-1.73727,surströmming,0.21305,-1.91034,5475.97938,-89185.04921,True,False,46.85487
756,Bob,-0.43896,1.52873,1000.47963,-100.06048,3.36322,mustard silt,1.48774,-1.74676,5473.93532,-89186.74360,True dat,False,-71.70825
757,Atsuto,-0.03872,1.13122,1001.02206,-99.57252,2.48869,mustard silt,0.47488,-0.21378,5474.97293,-89185.59269,False,False,-51.42477
758,Bob,1.80232,-0.78565,1001.34463,-99.96001,-1.72843,silt med onions,0.54967,-1.22865,5475.01147,-89187.80021,True,False,40.78828
759,Bob,0.21942,0.80766,1000.86833,-99.89143,1.77686,mustard silt,1.14989,-1.06460,5473.03395,-89185.01654,True,False,-38.59459
760,Atsuto,1.58217,-0.70114,1000.59499,-99.94845,-1.54250,surströmming,0.17865,-0.01006,5479.22549,-89183.51741,True,False,29.40602
761,Atsuto,0.80509,0.37609,1000.38996,-100.11126,0.82741,curry silt,0.10283,-0.07807,5472.51914,-89186.07812,True,False,-9.55063
762,Jorg,1.40911,-0.46182,1000.91182,-100.07989,-1.01600,surströmming,2.31873,1.42405,5474.19114,-89185.09412,True,False,20.91137
763,Jorg,1.26687,-0.17113,1000.89772,-99.93457,-0.37649,mexicansk silt,2.26028,-0.69032,5475.81775,-89182.41392,True,False,13.79217
764,Bob,0.45589,0.96136,1001.62292,-99.71213,2.11500,mustard silt,-1.52673,3.15260,5474.05476,-89185.83471,True,False,-26.39401
765,Bob,1.28007,0.08482,1001.48339,-99.92342,0.18661,mustard silt,1.50467,-1.81420,5474.49634,-89186.91488,True,False,14.74533
766,Jorg,-0.75492,1.78301,1000.87473,-99.56291,3.92263,mustard silt,0.00904,1.38673,5474.45659,-89187.60552,True,False,-87.30881
767,Jorg,0.00417,0.91141,1000.41003,-100.01362,2.00509,mustard silt,2.27122,1.04869,5480.67617,-89187.67822,True,False,-49.58640
768,Jorg,-1.09542,1.97624,1000.82615,-99.84654,4.34772,mustard silt,-3.19372,0.39889,5475.71319,-89187.70577,True,False,-104.35802
769,Bob,1.39756,-0.39426,1000.71354,-100.12143,-0.86737,surströmming,-1.82445,2.17200,5472.28628,-89186.69787,True,False,20.23493
770,Bob,-0.16456,1.10018,1000.20057,-100.30755,2.42039,mustard silt,0.24694,-1.46014,5474.85416,-89186.52446,True,False,-58.12753
771,Atsuto,0.52176,0.46011,1000.26088,-100.07460,1.01224,curry silt,-0.21846,0.36128,5474.81113,-89186.12548,True,False,-23.78167
772,Atsuto,0.95405,0.26477,1000.16330,-100.07395,0.58248,surströmming,-0.44829,0.80628,5478.90729,-89187.52396,True,False,-2.21567
773,Bob,0.81155,0.12682,1001.26215,-99.42368,0.27901,mustard silt,-0.99184,0.01728,5472.15035,-89186.01002,False,False,-8.79146
774,Jorg,0.04361,1.06432,1000.90893,-99.51957,2.34151,mustard silt,-0.05177,-0.06143,5479.05349,-89189.11538,False,False,-47.36524
775,Jorg,0.50172,0.44495,1001.04419,-99.91024,0.97889,mustard silt,-0.45770,0.05515,5475.95831,-89183.44719,True,False,-24.39179
776,Bob,0.79485,0.25402,1000.65055,-100.43330,0.55885,silt med schnapps,0.05603,2.51358,5474.28774,-89184.60566,True,False,-9.93221
777,Atsuto,2.56586,-1.56106,1000.39657,-100.08374,-3.43433,surströmming,-0.68547,0.69195,5478.92275,-89186.34417,True,False,78.49147
778,Bob,2.68240,-1.41156,1000.72079,-100.36127,-3.10544,surströmming,1.58276,-1.80198,5474.85116,-89187.13521,True,False,84.48027
779,Bob,-0.81752,1.69664,1000.92958,-100.03112,3.73261,mustard silt,-0.49732,-0.14895,5472.90392,-89186.55808,True,False,-90.41131
780,Atsuto,2.58962,-1.30948,1000.32428,-100.11949,-2.88086,surströmming,1.17680,0.78760,5473.57195,-89185.60061,True,False,79.64332
781,Jorg,2.07234,-1.09799,1000.89788,-99.43582,-2.41559,surströmming,-0.11271,-0.67153,5480.05790,-89186.76660,False,False,54.06596
782,Jorg,2.40706,-1.50113,1000.98184,-99.49024,-3.30250,surströmming,0.95659,1.07343,5475.90360,-89185.85589,False,False,70.84399
783,Bob,0.62025,0.50632,1001.11022,-100.09437,1.11390,mustard silt,-0.70594,-0.08732,5473.91821,-89186.28489,True,False,-18.43229
784,Atsuto,-0.06956,0.79071,1000.84039,-99.89661,1.73957,mustard silt,-0.31331,-0.22257,5474.21768,-89185.56314,True,False,-53.05780
785,Jorg,3.01790,-2.02679,1001.02633,-99.74630,-4.45893,I can't believe that was once fish,1.09573,0.09757,5475.76139,-89185.17772,False,False,101.40795
786,Bob,-0.56832,1.55970,1000.62539,-100.27561,3.43133,mustard silt,1.78302,0.22167,5472.93475,-89186.20062,True,False,-78.10350
787,Jorg,1.39108,-0.37052,1000.91823,-99.69250,-0.81515,old-fashioned silt,0.71692,1.64360,5475.34411,-89182.78249,False,False,20.01296
788,Bob,1.15400,-0.32625,1000.95012,-100.06838,-0.71776,silt med onions,0.52603,1.60206,5476.21713,-89187.11875,True,False,8.17525
789,Bob,0.54875,0.45067,1000.96193,-100.08318,0.99148,mustard silt,0.50744,1.56142,5475.36775,-89186.85170,True,False,-22.08137
790,Atsuto,0.86829,-0.03033,1000.67165,-99.94848,-0.06672,curry silt,-0.85545,1.15785,5479.19217,-89188.27701,True,False,-6.24973
791,Jorg,0.60243,0.35110,1001.17674,-99.66662,0.77243,mustard silt,-1.62228,-0.14532,5476.90862,-89184.96367,True,False,-19.28995
792,Jorg,-0.27239,1.21281,1001.28791,-99.70783,2.66818,mustard silt,-0.23439,-0.70907,5477.02567,-89184.81063,True,False,-62.97558
793,Jorg,2.11574,-1.10483,1000.91225,-99.84875,-2.43063,surströmming,-0.22457,0.71562,5476.61691,-89185.48294,True,False,56.24335
794,Atsuto,2.98946,-1.72571,1000.23167,-100.14905,-3.79656,surströmming,0.00563,-1.97166,5474.67569,-89187.03889,True,False,99.58861
795,Atsuto,0.93922,0.16428,1000.36650,-99.94836,0.36142,silt med onions,-0.43099,-0.68942,5479.64626,-89185.01983,True,False,-2.85596
796,Bob,1.05075,0.09169,1000.24279,-100.01415,0.20171,surströmming,0.51355,-1.14291,5473.46712,-89184.53632,True,False,2.65903
797,Jorg,3.11612,-2.05667,1000.71907,-99.97804,-4.52468,surströmming,-1.18674,0.97447,5474.20052,-89186.94607,True,False,106.16576
798,Bob,2.26728,-1.14194,1001.46653,-99.66389,-2.51228,curry silt,0.52875,-0.03561,5475.27703,-89186.04474,False,False,64.09722
799,Atsuto,2.89525,-1.72612,1000.56674,-100.00596,-3.79746,surströmming,-0.49452,-1.26639,5474.86416,-89185.39527,True,False,95.04603
800,Jorg,0.38405,0.47142,1000.63038,-99.97433,1.03711,mustard silt,-0.44073,-1.47156,5475.06183,-89185.48020,True,False,-30.48232
801,Jorg,1.36351,-0.50141,1000.41440,-99.89998,-1.10309,surströmming,-0.39028,-0.38527,5474.65227,-89182.56766,True,False,18.38256
802,Bob,0.75538,0.39818,1000.41566,-100.46650,0.87600,surströmming,1.23486,1.75486,5473.79664,-89184.21134,True,False,-12.02342
803,Bob,1.46101,-0.31335,1000.11758,-100.07453,-0.68937,surströmming,0.70797,-0.15095,5475.05096,-89186.05803,True,False,23.10947
804,Jorg,-0.25305,1.24694,1000.86886,-99.65844,2.74327,mustard silt,-0.64793,-0.90890,5473.51180,-89186.56839,True,False,-62.21830
805,Bob,0.12353,0.99228,1001.17488,-99.93788,2.18302,mustard silt,1.20066,-2.03829,5474.92668,-89184.53841,True,False,-43.23596
806,Atsuto,0.65795,0.51672,1000.60536,-99.80370,1.13677,mustard silt,0.67565,-1.46943,5475.54647,-89187.55430,True,False,-16.79976
807,Jorg,-0.50530,1.77655,1001.13552,-99.87274,3.90840,mustard silt,-0.01492,1.71154,5480.23397,-89189.25505,True,False,-74.69730
808,Jorg,0.83932,0.16510,1000.67998,-99.58640,0.36323,mustard silt,1.32554,1.37785,5476.64638,-89183.71897,False,False,-7.69398
809,Jorg,0.26114,0.70285,1001.13135,-99.84139,1.54626,mustard silt,1.08136,0.39559,5473.57519,-89187.05713,True,False,-36.37736
810,Jorg,0.97565,0.09448,1000.99488,-99.87218,0.20786,mustard silt,0.25573,1.11643,5475.88306,-89184.77002,True,False,-0.72002
811,Jorg,0.34106,0.68718,1000.56827,-100.03860,1.51179,mustard silt,-2.18494,-0.00855,5474.63984,-89185.91241,True,False,-32.66298
812,Bob,0.91327,-0.01792,1000.94578,-99.43419,-0.03942,mustard silt,0.12703,0.52383,5473.49822,-89185.15679,False,False,-3.86351
813,Atsuto,0.10954,1.01975,1000.76262,-99.92987,2.24346,mustard silt,-0.17969,0.19012,5480.37685,-89185.39626,True,False,-44.14178
814,Jorg,1.45164,-0.64200,1000.55217,-99.91430,-1.41240,surströmming,-0.94311,-1.98003,5475.67084,-89184.38776,True,False,22.85808
815,Jorg,1.14933,0.20989,1000.78455,-99.64782,0.46177,mustard silt,-0.97384,-0.65454,5474.62801,-89183.66073,False,False,7.85856
816,Atsuto,-0.22521,1.34560,1000.82215,-99.65096,2.96032,mustard silt,-0.12160,-0.49334,5474.09991,-89186.22228,True,False,-60.84925
817,Bob,0.95967,-0.15390,1000.94870,-100.04268,-0.33858,mexicansk silt,-2.06626,1.02176,5475.49668,-89187.48910,True,False,-1.54193
818,Bob,0.92886,-0.16785,1000.38758,-99.85369,-0.36927,surströmming,2.38871,-1.47320,5473.23119,-89186.97376,True,False,-3.36336
819,Bob,0.02161,0.70408,1000.98265,-99.99211,1.54897,mustard silt,0.24382,0.66527,5473.71360,-89187.23792,True,False,-48.42816
820,Bob,1.47932,-0.46635,1000.64995,-99.92615,-1.02596,surströmming,0.42266,2.04110,5475.90584,-89186.11705,True,False,24.29089
821,Jorg,1.45170,-0.53680,1001.20389,-99.77933,-1.18095,old-fashioned silt,-1.56237,-0.15844,5475.40881,-89186.44721,True,False,23.18719
822,Jorg,0.34145,0.39480,1000.54873,-100.05183,0.86855,old-fashioned silt,1.37346,0.40756,5475.82161,-89182.18464,True,False,-32.65319
823,Bob,0.48443,0.71700,1001.60423,-99.81240,1.57739,mustard silt,-0.24153,0.04049,5473.81352,-89185.10973,True,False,-24.97653
824,Jorg,0.65076,0.67977,1000.94477,-99.85751,1.49549,mustard silt,-1.45862,0.29447,5474.20763,-89183.62657,True,False,-16.98951
825,Atsuto,-0.19215,1.11445,1000.99254,-99.79568,2.45180,mustard silt,-0.43449,-0.04181,5477.87721,-89185.48169,True,False,-59.11148
826,Bob,0.30184,0.80193,1001.21758,-99.80210,1.76425,mustard silt,1.57616,0.26601,5471.85756,-89187.76247,True,False,-34.29901
827,Jorg,0.19613,0.81453,1000.42064,-99.85585,1.79198,mustard silt,-1.58475,1.39802,5474.56087,-89184.88581,True,False,-39.98335
828,Jorg,0.87917,0.01886,1000.90751,-99.92593,0.04150,mustard silt,1.96167,0.38100,5475.91365,-89184.28285,True,False,-5.58780
829,Bob,1.83698,-0.80900,1001.27917,-99.33967,-1.77980,mustard silt,-1.36372,-1.62869,5472.90556,-89183.39763,False,False,42.48846
830,Jorg,1.68867,-0.54932,1000.72734,-99.99304,-1.20850,surströmming,1.43355,1.08981,5475.05552,-89185.43906,True,False,34.79720
831,Atsuto,2.69469,-1.57800,1000.69451,-99.75279,-3.47160,surströmming,0.39334,-0.46203,5480.91970,-89186.41629,False,False,85.08168
832,Atsuto,1.34590,-0.50550,1000.41881,-100.13169,-1.11209,surströmming,0.65724,-0.37865,5472.78186,-89184.19858,True,False,17.50442
833,Jorg,1.40620,-0.51720,1001.03254,-99.68194,-1.13784,old-fashioned silt,1.23374,3.01420,5473.92181,-89184.81543,False,False,20.82643
834,Bob,3.49512,-2.64707,1001.47350,-99.80787,-5.82356,surströmming,-1.74693,1.83077,5474.92691,-89185.22582,False,False,125.49259
835,Bob,0.65213,0.35137,1001.21098,-99.31747,0.77302,mustard silt,0.89119,-0.76804,5473.50581,-89187.17355,False,False,-16.78804
836,Atsuto,1.95919,-0.83212,1000.62682,-99.85536,-1.83067,surströmming,-0.71636,0.62145,5474.12951,-89184.93604,True,False,48.27288
837,Jorg,2.14877,-1.06446,1001.04391,-99.42126,-2.34182,silt med onions,2.39913,0.13308,5476.20212,-89184.32850,False,False,57.96021
838,Atsuto,1.26881,-0.43051,1000.94327,-99.68839,-0.94712,old-fashioned silt,0.28477,-0.66094,5473.48991,-89186.36416,False,False,13.91193
839,Jorg,0.70592,0.25591,1000.92800,-99.68890,0.56301,mustard silt,0.21310,0.95549,5474.55303,-89186.12663,True,False,-14.23998
840,Bob,-0.65017,1.56824,1001.30876,-99.34690,3.45012,mustard silt,2.43737,-1.16020,5474.36929,-89186.56592,False,False,-81.85417
841,Jorg,1.89942,-0.80140,1001.23586,-99.67193,-1.76307,mexicansk silt,-1.97956,-1.26616,5480.01966,-89188.77069,False,False,45.58891
842,Bob,0.25958,0.70667,1000.88687,-100.30481,1.55468,mustard silt,0.61921,-1.07400,5474.18742,-89186.25382,True,False,-36.57741
843,Jorg,1.20198,-0.34649,1000.92096,-99.83330,-0.76228,mexicansk silt,1.50347,-0.07467,5474.63566,-89188.73976,True,False,10.55946
844,Bob,1.74102,-0.80248,1000.70106,-100.08557,-1.76545,surströmming,-0.41875,-1.69446,5473.46245,-89185.18945,True,False,37.40162
845,Atsuto,-0.01227,0.86777,1000.88711,-99.74374,1.90910,mustard silt,-1.46673,-0.05073,5479.22056,-89187.06946,True,False,-50.17017
846,Atsuto,0.44917,0.37606,1000.89844,-99.67628,0.82733,mustard silt,1.21210,0.21974,5477.45679,-89187.93495,True,False,-27.09210
847,Jorg,1.75451,-0.63465,1000.76324,-99.50024,-1.39624,curry silt,-1.49736,-0.37808,5475.16032,-89185.97190,False,False,38.10688
848,Bob,1.27847,-0.39677,1001.06697,-99.65985,-0.87288,mustard silt,3.47621,-1.60139,5473.05078,-89185.02718,False,False,14.45693
849,Bob,0.20618,0.71706,1000.71056,-100.16466,1.57752,mustard silt,0.25409,-0.11015,5473.80472,-89185.56292,True,False,-39.33590
850,Atsuto,-2.58024,3.26122,1000.71466,-99.87190,7.17468,mustard silt,-0.82444,-1.03363,5476.42505,-89186.13100,True,False,-178.65454
851,Bob,0.61806,0.43778,1000.45306,-100.54010,0.96313,surströmming,-1.77375,0.78615,5473.82840,-89184.76077,True,False,-18.87029
852,Bob,1.05501,-0.10715,1000.74622,-100.27213,-0.23573,surströmming,1.50513,0.57223,5476.62135,-89187.21281,True,False,3.12342
853,Bob,1.30764,-0.30457,1000.88240,-99.61062,-0.67005,mustard silt,0.01380,0.74529,5475.66411,-89183.30659,False,False,15.82317
854,Atsuto,1.89357,-0.95201,1000.38027,-100.18468,-2.09442,surströmming,-0.60422,-0.03500,5474.69811,-89188.36013,True,False,44.86874
855,Atsuto,1.85834,-1.11247,1001.05148,-99.70675,-2.44743,surströmming,1.07580,-0.88913,5475.53289,-89187.35265,False,False,43.44268
856,Jorg,3.57516,-2.55807,1000.50967,-99.91036,-5.62776,surströmming,0.75525,1.78928,5478.56521,-89187.72485,False,False,129.01308
857,Bob,0.59246,0.61296,1001.08825,-100.07513,1.34850,mustard silt,-0.86313,-0.99582,5475.66846,-89187.78629,True,False,-19.83265
858,Atsuto,-1.09996,2.03806,1000.42140,-100.09398,4.48373,mustard silt,0.31083,-1.01144,5477.10488,-89185.61426,True,False,-104.78742
859,Atsuto,2.39099,-1.34294,1000.94019,-99.58324,-2.95446,surströmming,0.49640,-0.43514,5478.06790,-89185.95120,False,False,70.01943
860,Atsuto,1.48246,-0.61905,1000.91508,-99.67682,-1.36190,curry silt,-0.17521,0.05874,5480.70296,-89183.85981,False,False,24.58068
861,Jorg,1.80798,-0.85703,1000.37890,-100.03289,-1.88547,surströmming,1.11530,-0.19999,5474.56075,-89184.32107,True,False,40.58861
862,Bob,-0.04727,1.04739,1000.72954,-100.05507,2.30425,mustard silt,-0.39944,-1.16426,5474.62914,-89185.83084,True,False,-51.99882
863,Bob,2.63512,-1.57384,1001.55563,-99.87880,-3.46245,surströmming,-2.65857,-0.71271,5475.53304,-89184.54155,True,False,82.53390
864,Jorg,0.32793,0.62175,1000.49870,-99.93211,1.36785,mustard silt,-0.15081,-0.98285,5477.57943,-89188.58306,True,False,-33.35438
865,Jorg,1.27610,0.02748,1000.79454,-99.92727,0.06046,old-fashioned silt,0.43063,-0.27503,5474.85500,-89184.06747,True,False,14.20217
866,Bob,-0.73098,1.60763,1000.27102,-100.34785,3.53679,mustard silt,-1.17984,-0.03465,5473.93098,-89184.82929,True,False,-86.41345
867,Bob,-0.77362,1.86424,1000.62317,-100.14047,4.10133,mustard silt,-0.81456,1.15440,5475.02725,-89185.93323,True,False,-88.36955
868,Jorg,-0.18194,0.90705,1001.18465,-99.69600,1.99551,mustard silt,-1.40445,-4.25093,5475.22467,-89184.30644,True,False,-58.50453
869,Atsuto,3.09770,-2.31692,1000.32039,-100.04354,-5.09723,surströmming,-0.08318,0.82305,5475.55743,-89186.72097,True,False,105.04506
870,Atsuto,2.19430,-1.35211,1000.63066,-99.92669,-2.97465,surströmming,-0.61730,0.21683,5473.95438,-89186.79750,True,False,60.03017
871,Bob,3.18789,-2.14673,1000.61303,-99.82689,-4.72280,surströmming,0.16586,-0.29620,5470.97775,-89187.55699,False,False,109.70102
872,Bob,1.04191,-0.12917,1001.30477,-99.53145,-0.28416,mustard silt,-0.97440,18.3929,5474.32260,-89185.53465,False,False,2.74788
873,Bob,2.84110,-1.79054,1000.31276,-100.46178,-3.93919,surströmming,2.05676,-2.41897,5475.25637,-89185.20038,True,False,92.21120
874,Atsuto,1.52683,-0.37661,1000.56594,-99.87423,-0.82854,surströmming,-0.82994,0.14949,5473.86426,-89186.89942,True,False,26.62464
875,Atsuto,0.39297,0.60989,1000.66955,-99.88526,1.34177,mustard silt,0.71820,0.24448,5475.90975,-89186.37803,True,False,-30.01686
876,Jorg,1.58661,-0.60928,1000.87776,-99.85996,-1.34041,silt med schnapps,-0.42449,0.81800,5477.05302,-89188.45263,True,False,29.76938
877,Bob,2.31239,-1.24805,1001.51860,-99.60506,-2.74571,curry silt,-0.04637,-1.15479,5473.33387,-89185.50712,False,False,66.37872
878,Bob,1.80571,-0.91881,1001.49024,-99.66553,-2.02138,mustard silt,-1.29521,0.11524,5472.71464,-89185.14343,False,False,41.03058
879,Bob,0.96643,0.11505,1000.47794,-100.28938,0.25310,surströmming,-1.15590,2.86251,5475.03815,-89188.11157,True,False,-1.43970
880,Jorg,2.02488,-0.78929,1000.78797,-100.10148,-1.73644,surströmming,-0.14164,-2.22914,5474.42918,-89183.23379,True,False,51.63823
881,Jorg,0.40929,0.44008,1001.08246,-99.58836,0.96817,mustard silt,-0.15412,-0.86122,5476.85161,-89184.93328,False,False,-28.99436
882,Jorg,1.90124,-0.95128,1001.11205,-99.89610,-2.09282,surströmming,0.89193,-0.95222,5475.97933,-89185.58399,True,False,45.61824
883,Bob,0.89604,0.09587,1001.12850,-99.39480,0.21092,mustard silt,-2.90795,0.14870,5473.84853,-89184.58106,False,False,-4.63378
884,Bob,1.23167,-0.27116,1001.05130,-99.71595,-0.59654,mustard silt,-1.51472,0.36671,5474.49257,-89186.36637,False,False,12.10925
885,Jorg,-0.79973,1.67759,1001.07567,-99.41655,3.69070,mustard silt,2.27533,0.84586,5475.53031,-89185.09344,False,False,-89.44874
886,Bob,0.92316,0.08569,1000.54334,-100.49210,0.18852,surströmming,-1.05468,1.08781,5475.53712,-89187.22018,True,False,-3.57011
887,Atsuto,1.11453,-0.31552,1000.47958,-99.96633,-0.69415,surströmming,0.44027,0.26308,5478.97689,-89185.07963,True,False,5.96619
888,Jorg,1.46508,-0.52057,1000.55224,-100.17242,-1.14526,surströmming,-1.00862,-0.59460,5474.11974,-89186.97535,True,False,23.53012
889,Jorg,2.35365,-1.53456,1001.12032,-99.73785,-3.37604,surströmming,0.22618,1.71832,5474.95464,-89186.32239,False,False,68.24260
890,Bob,1.56283,-0.61917,1001.10912,-99.30514,-1.36218,mustard silt,-0.18203,-0.56079,5472.57450,-89186.50700,False,False,28.69606
891,Atsuto,0.92232,0.08331,1001.01012,-99.70090,0.18328,mustard silt,-1.14554,0.82143,5474.52602,-89186.39705,True,False,-3.37917
892,Atsuto,3.34963,-2.40824,1000.48325,-99.93445,-5.29813,surströmming,-0.56666,-0.30547,5478.25767,-89186.52784,False,False,117.72293
893,Jorg,-1.03516,2.04044,1000.53220,-99.99914,4.48897,mustard silt,-0.63629,-1.38315,5475.09707,-89185.57922,True,False,-101.49210
894,Atsuto,0.19780,1.11062,1000.34282,-100.20604,2.44336,mustard silt,0.97877,0.01644,5474.75254,-89187.42939,True,False,-39.93837
895,Bob,2.19654,-1.13001,1001.34088,-99.37208,-2.48602,old-fashioned silt,-0.94773,0.70702,5471.13363,-89186.11326,False,False,60.49758
896,Atsuto,-0.79848,2.05762,1000.96151,-99.64742,4.52676,mustard silt,0.17172,-0.32765,5474.82976,-89186.80010,True,False,-89.44318
897,Bob,0.11553,1.01999,1001.00254,-99.68321,2.24398,mustard silt,2.08712,-0.10792,5472.87314,-89185.19973,True,False,-43.72243
898,Atsuto,0.61983,0.51699,1001.03902,-99.62926,1.13739,mustard silt,-0.25782,0.88432,5473.33850,-89186.64270,False,False,-18.48910
899,Jorg,1.52223,-0.52369,1000.76420,-99.75540,-1.15213,silt med schnapps,-0.57034,0.10705,5474.83476,-89182.90284,False,False,26.49347
900,Bob,0.21069,0.75815,1000.65528,-100.39771,1.66793,mustard silt,-0.92619,1.66456,5473.97255,-89188.14123,True,Flase,-39.13804
901,Bob,1.51830,-0.60755,1000.77941,-99.81533,-1.33661,surströmming,2.48775,-1.56147,5475.28851,-89187.02057,True,False,26.30466
902,Bob,1.56504,-0.49629,1000.70938,-100.05470,-1.09184,surströmming,1.51473,1.17256,5474.78166,-89187.66530,True,False,28.60664
903,Atsuto,1.80692,-0.78004,1000.85872,-99.65036,-1.71610,silt med schnapps,-0.07333,0.44274,5473.25338,-89186.44235,False,False,40.77539
904,Jorg,0.10895,0.82116,1000.87178,-99.51653,1.80655,mustard silt,0.20882,-0.12969,5473.79829,-89186.42132,False,False,-44.11659
905,Jorg,-0.51240,1.61799,1001.04717,-99.34048,3.55959,mustard silt,4.37406,1.97366,5475.20170,-89183.44636,False,False,-75.09626
906,Bob,2.15530,-1.16777,1000.77688,-100.22947,-2.56910,surströmming,-0.52788,0.73679,5472.81491,-89185.27609,True,False,58.15322
907,Jorg,0.32282,0.41657,1000.73083,-99.80812,0.91646,mustard silt,1.65325,1.53290,5476.01286,-89184.94168,True,False,-33.49366
908,Jorg,-0.30958,1.56945,1000.72052,-99.77560,3.45279,mustard silt,-2.32992,1.35067,5475.67148,-89186.40399,True,False,-65.11863
909,Bob,1.25468,-0.26379,1000.63732,-100.34088,-0.58033,surströmming,-1.41946,1.13170,5473.84011,-89185.33181,True,False,13.05270
910,Atsuto,0.58127,0.50515,1001.03929,-99.63504,1.11133,mustard silt,0.59266,-1.08681,5475.22730,-89187.45358,False,False,-20.41704
911,Atsuto,0.08973,0.89393,1000.61303,-99.87836,1.96665,mustard silt,-0.23017,1.48835,5474.65243,-89185.45862,True,False,-45.20702
912,Bob,-1.11152,1.97774,1000.44988,-100.16050,4.35102,mustard silt,0.04149,0.40741,5474.86732,-89184.61980,True,False,-105.35108
913,Atsuto,0.59096,0.25902,1000.39921,-100.17368,0.56985,silt med schnapps,0.88593,1.23373,5474.45180,-89186.61012,True,False,-20.25253
914,Jorg,-0.16663,0.90325,1001.01145,-99.93059,1.98715,mustard silt,-0.15045,-0.30239,5474.92698,-89186.61718,True,False,-57.82561
915,Atsuto,0.97962,-0.05805,1000.42554,-99.90896,-0.12771,silt med schnapps,-0.68881,0.21818,5473.07003,-89184.38954,True,False,-0.80607
916,Jorg,1.10952,-0.05742,1001.03953,-99.78616,-0.12632,mustard silt,-1.38676,-0.15496,5477.48237,-89188.08483,True,False,5.99558
917,Bob,1.95833,-0.70772,1000.45163,-99.72372,-1.55699,surströmming,1.43770,-1.27878,5472.97114,-89184.55548,False,False,48.14212
918,Bob,1.08082,-0.36629,1000.75464,-100.06624,-0.80584,surströmming,-0.28762,0.13449,5472.26538,-89184.92887,True,False,4.41825
919,Atsuto,2.24012,-1.24843,1000.80482,-99.87776,-2.74654,surströmming,0.21101,-0.00658,5477.49055,-89186.83359,True,False,62.40828
920,Bob,2.62583,-1.74592,1000.60699,-100.11062,-3.84103,surströmming,1.58794,-3.18522,5473.70587,-89186.92931,True,False,81.59514
921,Bob,1.12397,-0.31770,1000.66196,-100.42500,-0.69894,surströmming,-2.66752,0.54129,5473.09860,-89188.42126,True,False,6.52950
922,Bob,0.54618,0.25210,1000.62683,-99.84823,0.55461,mustard silt,0.23710,0.25938,5474.12453,-89185.79558,True,False,-22.37756
923,Jorg,0.98540,0.16612,1001.18656,-99.72291,0.36546,mustard silt,1.39994,2.45652,5475.54529,-89183.30674,True,False,-0.13663
924,Bob,1.36173,-0.17054,1000.56500,-100.47276,-0.37519,surströmming,0.07470,-0.57558,5474.33052,-89184.49573,True,False,18.36887
925,Bob,0.34037,0.78667,1001.45775,-99.82097,1.73068,mustard silt,-1.44762,1.34384,5477.02498,-89187.22281,True,False,-32.25267
926,Jorg,1.21830,-0.05122,1000.96962,-100.00458,-0.11268,mustard silt,-1.36968,0.01404,5477.21249,-89187.69810,True,False,11.39995
927,Atsuto,4.04850,-3.05127,1000.54613,-100.07384,-6.71279,surströmming,-0.15230,0.68488,5479.67644,-89185.86863,True,False,152.69784
928,Bob,1.30219,-0.30002,1001.31436,-99.38865,-0.66003,mustard silt,0.58241,0.46013,5475.29958,-89187.91509,False,False,15.76652
929,Jorg,3.07760,-2.24809,1000.38284,-99.98214,-4.94580,surströmming,-2.96979,-0.68569,5479.01749,-89188.67090,False,False,104.07124
930,Jorg,1.50421,-0.37997,1000.98912,-99.98898,-0.83592,curry silt,-2.25577,0.81073,5479.64547,-89186.42261,True,False,25.70487
931,Jorg,2.31070,-1.46974,1001.08721,-99.75055,-3.23344,surströmming,0.16666,-0.67642,5474.38540,-89184.14181,False,False,66.07870
932,Jorg,2.77550,-1.72994,1000.97098,-99.56784,-3.80587,surströmming,0.06700,-0.10549,5475.77403,-89187.05199,False,False,89.26051
